poll_id,pollster_id,pollster,display_name,pollster_rating_id,pollster_rating_name,numeric_grade,pollscore,methodology,transparency_score,start_date,end_date,question_id,sample_size,population,population_full,created_at,url,race_id,cycle,office_type,seat_number,election_date,stage,nationwide_batch,ranked_choice_reallocated,hypothetical,party,answer,candidate_id,candidate_name,pct
88384,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,9/19/24,9/25/24,210932,913,lv,lv,9/26/24 20:25,https://www.bloomberg.com/news/features/2024-09-26/harris-holds-thin-lead-over-trump-in-swing-state-poll-election-2024,8781,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,FALSE,LIB,Oliver,31790,Chase Oliver,2
88384,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,9/19/24,9/25/24,210933,913,lv,lv,9/26/24 20:25,https://www.bloomberg.com/news/features/2024-09-26/harris-holds-thin-lead-over-trump-in-swing-state-poll-election-2024,8781,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,FALSE,DEM,Harris,16661,Kamala Harris,49
88384,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,9/19/24,9/25/24,210933,913,lv,lv,9/26/24 20:25,https://www.bloomberg.com/news/features/2024-09-26/harris-holds-thin-lead-over-trump-in-swing-state-poll-election-2024,8781,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,FALSE,REP,Trump,16651,Donald Trump,49
88385,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,9/19/24,9/25/24,210920,894,rv,rv,9/26/24 20:25,https://www.bloomberg.com/news/features/2024-09-26/harris-holds-thin-lead-over-trump-in-swing-state-poll-election-2024,8820,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,FALSE,DEM,Harris,16661,Kamala Harris,49
88385,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,9/19/24,9/25/24,210920,894,rv,rv,9/26/24 20:25,https://www.bloomberg.com/news/features/2024-09-26/harris-holds-thin-lead-over-trump-in-swing-state-poll-election-2024,8820,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,FALSE,REP,Trump,16651,Donald Trump,45
88385,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,9/19/24,9/25/24,210920,894,rv,rv,9/26/24 20:25,https://www.bloomberg.com/news/features/2024-09-26/harris-holds-thin-lead-over-trump-in-swing-state-poll-election-2024,8820,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,FALSE,GRE,Stein,31116,Jill Stein,1
88385,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,9/19/24,9/25/24,210920,894,rv,rv,9/26/24 20:25,https://www.bloomberg.com/news/features/2024-09-26/harris-holds-thin-lead-over-trump-in-swing-state-poll-election-2024,8820,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,FALSE,LIB,Oliver,31790,Chase Oliver,2
88385,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,9/19/24,9/25/24,210921,894,rv,rv,9/26/24 20:25,https://www.bloomberg.com/news/features/2024-09-26/harris-holds-thin-lead-over-trump-in-swing-state-poll-election-2024,8820,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,FALSE,DEM,Harris,16661,Kamala Harris,49
88385,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,9/19/24,9/25/24,210921,894,rv,rv,9/26/24 20:25,https://www.bloomberg.com/news/features/2024-09-26/harris-holds-thin-lead-over-trump-in-swing-state-poll-election-2024,8820,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,FALSE,REP,Trump,16651,Donald Trump,47
88385,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,9/19/24,9/25/24,210934,800,lv,lv,9/26/24 20:25,https://www.bloomberg.com/news/features/2024-09-26/harris-holds-thin-lead-over-trump-in-swing-state-poll-election-2024,8820,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,FALSE,DEM,Harris,16661,Kamala Harris,50
88385,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,9/19/24,9/25/24,210934,800,lv,lv,9/26/24 20:25,https://www.bloomberg.com/news/features/2024-09-26/harris-holds-thin-lead-over-trump-in-swing-state-poll-election-2024,8820,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,FALSE,REP,Trump,16651,Donald Trump,46
88385,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,9/19/24,9/25/24,210934,800,lv,lv,9/26/24 20:25,https://www.bloomberg.com/news/features/2024-09-26/harris-holds-thin-lead-over-trump-in-swing-state-poll-election-2024,8820,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,FALSE,GRE,Stein,31116,Jill Stein,1
88385,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,9/19/24,9/25/24,210934,800,lv,lv,9/26/24 20:25,https://www.bloomberg.com/news/features/2024-09-26/harris-holds-thin-lead-over-trump-in-swing-state-poll-election-2024,8820,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,FALSE,LIB,Oliver,31790,Chase Oliver,1
88385,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,9/19/24,9/25/24,210935,800,lv,lv,9/26/24 20:25,https://www.bloomberg.com/news/features/2024-09-26/harris-holds-thin-lead-over-trump-in-swing-state-poll-election-2024,8820,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,FALSE,DEM,Harris,16661,Kamala Harris,50
88385,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,9/19/24,9/25/24,210935,800,lv,lv,9/26/24 20:25,https://www.bloomberg.com/news/features/2024-09-26/harris-holds-thin-lead-over-trump-in-swing-state-poll-election-2024,8820,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,FALSE,REP,Trump,16651,Donald Trump,47
88386,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,9/19/24,9/25/24,210922,574,rv,rv,9/26/24 20:25,https://www.bloomberg.com/news/features/2024-09-26/harris-holds-thin-lead-over-trump-in-swing-state-poll-election-2024,8857,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,FALSE,DEM,Harris,16661,Kamala Harris,46
88386,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,9/19/24,9/25/24,210922,574,rv,rv,9/26/24 20:25,https://www.bloomberg.com/news/features/2024-09-26/harris-holds-thin-lead-over-trump-in-swing-state-poll-election-2024,8857,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,FALSE,REP,Trump,16651,Donald Trump,44
88386,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,9/19/24,9/25/24,210922,574,rv,rv,9/26/24 20:25,https://www.bloomberg.com/news/features/2024-09-26/harris-holds-thin-lead-over-trump-in-swing-state-poll-election-2024,8857,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,FALSE,GRE,Stein,31116,Jill Stein,3
88386,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,9/19/24,9/25/24,210922,574,rv,rv,9/26/24 20:25,https://www.bloomberg.com/news/features/2024-09-26/harris-holds-thin-lead-over-trump-in-swing-state-poll-election-2024,8857,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,FALSE,LIB,Oliver,31790,Chase Oliver,4
88386,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,9/19/24,9/25/24,210923,574,rv,rv,9/26/24 20:25,https://www.bloomberg.com/news/features/2024-09-26/harris-holds-thin-lead-over-trump-in-swing-state-poll-election-2024,8857,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,FALSE,DEM,Harris,16661,Kamala Harris,49
88386,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,9/19/24,9/25/24,210923,574,rv,rv,9/26/24 20:25,https://www.bloomberg.com/news/features/2024-09-26/harris-holds-thin-lead-over-trump-in-swing-state-poll-election-2024,8857,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,FALSE,REP,Trump,16651,Donald Trump,45
88386,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,9/19/24,9/25/24,210936,516,lv,lv,9/26/24 20:25,https://www.bloomberg.com/news/features/2024-09-26/harris-holds-thin-lead-over-trump-in-swing-state-poll-election-2024,8857,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,FALSE,DEM,Harris,16661,Kamala Harris,50
88386,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,9/19/24,9/25/24,210936,516,lv,lv,9/26/24 20:25,https://www.bloomberg.com/news/features/2024-09-26/harris-holds-thin-lead-over-trump-in-swing-state-poll-election-2024,8857,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,FALSE,REP,Trump,16651,Donald Trump,44
88386,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,9/19/24,9/25/24,210936,516,lv,lv,9/26/24 20:25,https://www.bloomberg.com/news/features/2024-09-26/harris-holds-thin-lead-over-trump-in-swing-state-poll-election-2024,8857,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,FALSE,GRE,Stein,31116,Jill Stein,2
88386,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,9/19/24,9/25/24,210936,516,lv,lv,9/26/24 20:25,https://www.bloomberg.com/news/features/2024-09-26/harris-holds-thin-lead-over-trump-in-swing-state-poll-election-2024,8857,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,FALSE,LIB,Oliver,31790,Chase Oliver,2
88386,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,9/19/24,9/25/24,210937,516,lv,lv,9/26/24 20:25,https://www.bloomberg.com/news/features/2024-09-26/harris-holds-thin-lead-over-trump-in-swing-state-poll-election-2024,8857,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,FALSE,DEM,Harris,16661,Kamala Harris,52
88386,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,9/19/24,9/25/24,210937,516,lv,lv,9/26/24 20:25,https://www.bloomberg.com/news/features/2024-09-26/harris-holds-thin-lead-over-trump-in-swing-state-poll-election-2024,8857,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,FALSE,REP,Trump,16651,Donald Trump,45
88387,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,9/19/24,9/25/24,210924,889,rv,rv,9/26/24 20:25,https://www.bloomberg.com/news/features/2024-09-26/harris-holds-thin-lead-over-trump-in-swing-state-poll-election-2024,8839,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,FALSE,DEM,Harris,16661,Kamala Harris,48
88387,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,9/19/24,9/25/24,210924,889,rv,rv,9/26/24 20:25,https://www.bloomberg.com/news/features/2024-09-26/harris-holds-thin-lead-over-trump-in-swing-state-poll-election-2024,8839,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,FALSE,REP,Trump,16651,Donald Trump,46
88387,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,9/19/24,9/25/24,210924,889,rv,rv,9/26/24 20:25,https://www.bloomberg.com/news/features/2024-09-26/harris-holds-thin-lead-over-trump-in-swing-state-poll-election-2024,8839,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,FALSE,GRE,Stein,31116,Jill Stein,1
88387,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,9/19/24,9/25/24,210924,889,rv,rv,9/26/24 20:25,https://www.bloomberg.com/news/features/2024-09-26/harris-holds-thin-lead-over-trump-in-swing-state-poll-election-2024,8839,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,FALSE,LIB,Oliver,31790,Chase Oliver,3
88387,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,9/19/24,9/25/24,210925,889,rv,rv,9/26/24 20:25,https://www.bloomberg.com/news/features/2024-09-26/harris-holds-thin-lead-over-trump-in-swing-state-poll-election-2024,8839,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,FALSE,DEM,Harris,16661,Kamala Harris,50
88387,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,9/19/24,9/25/24,210925,889,rv,rv,9/26/24 20:25,https://www.bloomberg.com/news/features/2024-09-26/harris-holds-thin-lead-over-trump-in-swing-state-poll-election-2024,8839,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,FALSE,REP,Trump,16651,Donald Trump,47
88387,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,9/19/24,9/25/24,210938,828,lv,lv,9/26/24 20:25,https://www.bloomberg.com/news/features/2024-09-26/harris-holds-thin-lead-over-trump-in-swing-state-poll-election-2024,8839,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,FALSE,DEM,Harris,16661,Kamala Harris,49
88387,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,9/19/24,9/25/24,210938,828,lv,lv,9/26/24 20:25,https://www.bloomberg.com/news/features/2024-09-26/harris-holds-thin-lead-over-trump-in-swing-state-poll-election-2024,8839,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,FALSE,REP,Trump,16651,Donald Trump,47
88387,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,9/19/24,9/25/24,210938,828,lv,lv,9/26/24 20:25,https://www.bloomberg.com/news/features/2024-09-26/harris-holds-thin-lead-over-trump-in-swing-state-poll-election-2024,8839,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,FALSE,GRE,Stein,31116,Jill Stein,0
88387,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,9/19/24,9/25/24,210938,828,lv,lv,9/26/24 20:25,https://www.bloomberg.com/news/features/2024-09-26/harris-holds-thin-lead-over-trump-in-swing-state-poll-election-2024,8839,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,FALSE,LIB,Oliver,31790,Chase Oliver,2
88387,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,9/19/24,9/25/24,210939,828,lv,lv,9/26/24 20:25,https://www.bloomberg.com/news/features/2024-09-26/harris-holds-thin-lead-over-trump-in-swing-state-poll-election-2024,8839,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,FALSE,DEM,Harris,16661,Kamala Harris,50
88387,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,9/19/24,9/25/24,210939,828,lv,lv,9/26/24 20:25,https://www.bloomberg.com/news/features/2024-09-26/harris-holds-thin-lead-over-trump-in-swing-state-poll-election-2024,8839,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,FALSE,REP,Trump,16651,Donald Trump,48
88388,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,9/19/24,9/25/24,210926,993,rv,rv,9/26/24 20:25,https://www.bloomberg.com/news/features/2024-09-26/harris-holds-thin-lead-over-trump-in-swing-state-poll-election-2024,8872,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,FALSE,DEM,Harris,16661,Kamala Harris,50
88388,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,9/19/24,9/25/24,210926,993,rv,rv,9/26/24 20:25,https://www.bloomberg.com/news/features/2024-09-26/harris-holds-thin-lead-over-trump-in-swing-state-poll-election-2024,8872,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,FALSE,REP,Trump,16651,Donald Trump,44
88388,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,9/19/24,9/25/24,210926,993,rv,rv,9/26/24 20:25,https://www.bloomberg.com/news/features/2024-09-26/harris-holds-thin-lead-over-trump-in-swing-state-poll-election-2024,8872,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,FALSE,GRE,Stein,31116,Jill Stein,0
88388,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,9/19/24,9/25/24,210926,993,rv,rv,9/26/24 20:25,https://www.bloomberg.com/news/features/2024-09-26/harris-holds-thin-lead-over-trump-in-swing-state-poll-election-2024,8872,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,FALSE,LIB,Oliver,31790,Chase Oliver,4
88388,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,9/19/24,9/25/24,210927,993,rv,rv,9/26/24 20:25,https://www.bloomberg.com/news/features/2024-09-26/harris-holds-thin-lead-over-trump-in-swing-state-poll-election-2024,8872,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,FALSE,DEM,Harris,16661,Kamala Harris,49
88388,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,9/19/24,9/25/24,210927,993,rv,rv,9/26/24 20:25,https://www.bloomberg.com/news/features/2024-09-26/harris-holds-thin-lead-over-trump-in-swing-state-poll-election-2024,8872,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,FALSE,REP,Trump,16651,Donald Trump,46
88388,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,9/19/24,9/25/24,210940,924,lv,lv,9/26/24 20:25,https://www.bloomberg.com/news/features/2024-09-26/harris-holds-thin-lead-over-trump-in-swing-state-poll-election-2024,8872,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,FALSE,DEM,Harris,16661,Kamala Harris,51
88388,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,9/19/24,9/25/24,210940,924,lv,lv,9/26/24 20:25,https://www.bloomberg.com/news/features/2024-09-26/harris-holds-thin-lead-over-trump-in-swing-state-poll-election-2024,8872,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,FALSE,REP,Trump,16651,Donald Trump,45
88388,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,9/19/24,9/25/24,210940,924,lv,lv,9/26/24 20:25,https://www.bloomberg.com/news/features/2024-09-26/harris-holds-thin-lead-over-trump-in-swing-state-poll-election-2024,8872,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,FALSE,GRE,Stein,31116,Jill Stein,0
88388,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,9/19/24,9/25/24,210940,924,lv,lv,9/26/24 20:25,https://www.bloomberg.com/news/features/2024-09-26/harris-holds-thin-lead-over-trump-in-swing-state-poll-election-2024,8872,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,FALSE,LIB,Oliver,31790,Chase Oliver,3
88388,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,9/19/24,9/25/24,210941,924,lv,lv,9/26/24 20:25,https://www.bloomberg.com/news/features/2024-09-26/harris-holds-thin-lead-over-trump-in-swing-state-poll-election-2024,8872,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,FALSE,DEM,Harris,16661,Kamala Harris,51
88388,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,9/19/24,9/25/24,210941,924,lv,lv,9/26/24 20:25,https://www.bloomberg.com/news/features/2024-09-26/harris-holds-thin-lead-over-trump-in-swing-state-poll-election-2024,8872,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,FALSE,REP,Trump,16651,Donald Trump,46
88389,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,9/19/24,9/25/24,210928,849,rv,rv,9/26/24 20:25,https://www.bloomberg.com/news/features/2024-09-26/harris-holds-thin-lead-over-trump-in-swing-state-poll-election-2024,8905,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,FALSE,DEM,Harris,16661,Kamala Harris,49
88389,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,9/19/24,9/25/24,210928,849,rv,rv,9/26/24 20:25,https://www.bloomberg.com/news/features/2024-09-26/harris-holds-thin-lead-over-trump-in-swing-state-poll-election-2024,8905,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,FALSE,REP,Trump,16651,Donald Trump,47
88389,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,9/19/24,9/25/24,210928,849,rv,rv,9/26/24 20:25,https://www.bloomberg.com/news/features/2024-09-26/harris-holds-thin-lead-over-trump-in-swing-state-poll-election-2024,8905,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,FALSE,GRE,Stein,31116,Jill Stein,1
88389,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,9/19/24,9/25/24,210928,849,rv,rv,9/26/24 20:25,https://www.bloomberg.com/news/features/2024-09-26/harris-holds-thin-lead-over-trump-in-swing-state-poll-election-2024,8905,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,FALSE,LIB,Oliver,31790,Chase Oliver,2
88389,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,9/19/24,9/25/24,210929,849,rv,rv,9/26/24 20:25,https://www.bloomberg.com/news/features/2024-09-26/harris-holds-thin-lead-over-trump-in-swing-state-poll-election-2024,8905,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,FALSE,DEM,Harris,16661,Kamala Harris,50
88389,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,9/19/24,9/25/24,210929,849,rv,rv,9/26/24 20:25,https://www.bloomberg.com/news/features/2024-09-26/harris-holds-thin-lead-over-trump-in-swing-state-poll-election-2024,8905,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,FALSE,REP,Trump,16651,Donald Trump,48
88389,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,9/19/24,9/25/24,210942,785,lv,lv,9/26/24 20:25,https://www.bloomberg.com/news/features/2024-09-26/harris-holds-thin-lead-over-trump-in-swing-state-poll-election-2024,8905,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,FALSE,DEM,Harris,16661,Kamala Harris,50
